name,department,reason
"boAt Rockerz 255 Pro+ in-Ear Bluetooth Neckband with Upto 40 Hours Playback, ASAP Charge, IPX7, Dual Pairing, BT v5.0, wi...","electronics","Duplicate product title fingerprint"
"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Earbuds with 42H Playtime, Beast Mode(Low Latency Upto 80ms) for Gaming,...","electronics","Duplicate product title fingerprint"
"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs...","electronics","Duplicate product title fingerprint"
"OnePlus Nord Buds True Wireless in Ear Earbuds with Mic, 12.4mm Titanium Drivers, Playback:Up to 30hr case, 4-Mic Design +...","electronics","Duplicate product title fingerprint"
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Green)","electronics","Duplicate product title fingerprint"
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Blue)","electronics","Duplicate product title fingerprint"
"boAt Rockerz 255 Pro+ in-Ear Bluetooth Neckband with Upto 40 Hours Playback, ASAP Charge, IPX7, Dual Pairing, BT v5.0, wi...","electronics","Duplicate product title fingerprint"
"realme Buds 2 Neo Wired in Ear Earphones with Mic (Blue)","electronics","Missing both actual and discount prices"
"boAt Airdopes 121v2 in-Ear True Wireless Earbuds with Upto 14 Hours Playback, 8MM Drivers, Battery Indicators, Lightweight...","electronics","Duplicate product title fingerprint"
"pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless, Stereo Audio, Touch Control TWS, with...","electronics","Duplicate product title fingerprint"
"JBL C50HI, Wired in Ear Headphones with Mic, One Button Multi-Function Remote, Lightweight & Comfortable fit (Blue)","electronics","Duplicate product title fingerprint"
"Noise Buds VS104 in-Ear Truly Wireless Earbuds with 30H of Playtime, Instacharge(10 min=150 min), 13mm Driver, Mic, Hyper ...","electronics","Duplicate product title fingerprint"
"pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless, Stereo Audio, Touch Control TWS, with...","electronics","Duplicate product title fingerprint"
"Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Black)","electronics","Duplicate product title fingerprint"
"OnePlus Nord Buds True Wireless in Ear Earbuds with Mic, 12.4mm Titanium Drivers, Playback:Up to 30hr case, 4-Mic Design +...","electronics","Duplicate product title fingerprint"
"Boult Audio Z20 True Wireless in Ear Earbuds with Zen ENC Mic, 40H Playtime, Type-C Fast Charging, Made in India, 10mm Ric...","electronics","Duplicate product title fingerprint"
"OnePlus Buds Z2 Bluetooth Truly Wireless in Ear Earbuds with mic, Active Noise Cancellation, 10 Minutes Flash Charge & Upt...","electronics","Duplicate product title fingerprint"
"realme Buds Wireless 2 Neo Bluetooth in Ear Earphones with Mic, Fast Charging & Up to 17Hrs Playtime (Blue)","electronics","Duplicate product title fingerprint"
"boAt Airdopes 190 True Wireless in Ear Earbuds with Beast Mode(50ms) for Gaming, 40H Playtime, Breathing LEDs, Signature S...","electronics","Duplicate product title fingerprint"
"Boult Audio Z25 True Wireless in Ear Earbuds with 32H Playtime, 45ms Low Latency, Type-C Fast Charging (10=150Mins), Made ...","electronics","Duplicate product title fingerprint"
"Noise Buds VS104 in-Ear Truly Wireless Earbuds with 30H of Playtime, Instacharge(10 min=150 min), 13mm Driver, Mic, Hyper ...","electronics","Duplicate product title fingerprint"
"boAt Airdopes 172 True Wireless in Ear Earbuds with Enx Tech, Beast Mode, 35H Playtime, 11mm Drivers, ASAP Charge, IPX4, I...","electronics","Duplicate product title fingerprint"
"realme TechLife Buds T100 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 28 Hours T...","electronics","Duplicate product title fingerprint"
"pTron Pride Lite HBE (High Bass Earphones) in Ear Wired Earphones with Mic, 10mm Powerful Driver for Stereo Audio, Noise C...","electronics","Duplicate product title fingerprint"
"boAt Rockerz 550 Bluetooth Wireless Over Ear Headphones with Mic Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cus...","electronics","Duplicate product title fingerprint"
"Boult Audio Z25 True Wireless in Ear Earbuds with 32H Playtime, 45ms Low Latency, Type-C Fast Charging (10=150Mins), Made ...","electronics","Duplicate product title fingerprint"
"boAt Rockerz 335 Bluetooth in Ear Neckband with Qualcomm aptX & CVC, Upto 30 Hours Playback, ASAP Charge, Signature Sound,...","electronics","Duplicate product title fingerprint"
"ZEBRONICS Zeb-Sound Bomb 1 TWS Earbuds with BT5.0, Up to 12H Playback, Touch Controls, Voice Assistant, Splash Proof with ...","electronics","Duplicate product title fingerprint"
"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrat...","electronics","Duplicate product title fingerprint"
"JBL C200SI, Premium in Ear Wired Earphones with Mic, Signature Sound, One Button Multi-Function Remote, Angled Earbuds for...","electronics","Duplicate product title fingerprint"
"Boult Audio Curve ANC Wireless in Ear Wireless Earphones with 25dB Active Noise Cancellation, ENC Mic, 30H Playtime, 60ms ...","electronics","Duplicate product title fingerprint"
"pTron Pride Lite HBE (High Bass Earphones) in Ear Wired Earphones with Mic, 10mm Powerful Driver for Stereo Audio, Noise C...","electronics","Duplicate product title fingerprint"
"Boult Audio FXCharge Wireless in Ear Bluetooth Neckband with ENC Mic, 32H Playtime, Type-C Fast Charging (5Mins=7.5Hrs Pla...","electronics","Duplicate product title fingerprint"
"Oppo Enco Air 2 Pro Bluetooth Truly Wireless in Ear Earbuds with Mic - White","electronics","Duplicate product title fingerprint"
"Boult Audio Z40 True Wireless in Ear Earbuds with 60H Playtime, Zen™ ENC Mic, Low Latency Gaming, Type-C Fast Charging, Ma...","electronics","Duplicate product title fingerprint"
"boAt Rockerz 450 Pro Bluetooth Wireless On Ear Headphones with Mic with 70 Hours Battery, 40Mm Drivers, Bluetooth V5.0 Pad...","electronics","Duplicate product title fingerprint"
"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Premium Metallic Finis...","electronics","Duplicate product title fingerprint"
"Noise Buds VS104 in-Ear Truly Wireless Earbuds with 30H of Playtime, Instacharge(10 min=150 min), 13mm Driver, Mic, Hyper ...","electronics","Duplicate product title fingerprint"
"ZEBRONICS Zeb-Sound Bomb 1 TWS Earbuds with BT5.0, Up to 12H Playback, Touch Controls, Voice Assistant, Splash Proof with ...","electronics","Duplicate product title fingerprint"
"Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Red)","electronics","Duplicate product title fingerprint"
"Boult Audio ZCharge Wireless in Ear Bluetooth Neckband with ENC Mic, 40H Playtime, Type-C Fast Charging (10Mins=15Hrs Play...","electronics","Duplicate product title fingerprint"
"realme Buds Wireless 2S in Ear Earphone with mic, Dual Device Switching & Type C Fast Charge & Up to 24Hrs Playtime, Bluet...","electronics","Duplicate product title fingerprint"
"Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Con...","electronics","Duplicate product title fingerprint"
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Red)","electronics","Duplicate product title fingerprint"
"boAt Rockerz 330 Bluetooth Wireless in Ear Earphones with mic, Upto 30 Hours Playtime, ASAP Charge, Signature Sound, Dual ...","electronics","Duplicate product title fingerprint"
"Boult Audio X30 True Wireless in Ear Earbuds with 40H Playtime, Quad Mic ENC, 45ms Xtreme Low Latency, Made in India, Typ...","electronics","Duplicate product title fingerprint"
"Oppo Enco Buds Bluetooth True Wireless in Ear Earbuds(TWS) with Mic, 24H Battery Life, Supports Dolby Atmos Noise Cancella...","electronics","Duplicate product title fingerprint"
"boAt Immortal 121 TWS Wireless Gaming in Ear Earbuds with Beast Mode(40ms Low Latency), 40H Playtime, Blazing LEDs, Quad M...","electronics","Missing both actual and discount prices"
"ZEBRONICS Zeb-Buds 30 3.5mm Stereo Wired in Ear Earphone with Microphone for Calling, Volume Control, 14mm Drivers, Stylis...","electronics","Duplicate product title fingerprint"
"Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Con...","electronics","Duplicate product title fingerprint"
"boAt Rockerz 245v2 Bluetooth Wireless in Ear Earphones with Upto 8 Hours Playback, 12mm Drivers, IPX5, Magnetic Eartips, I...","electronics","Duplicate product title fingerprint"
"Xiaomi Wired in-Ear Earphones with Mic, Ultra Deep Bass & Metal Sound Chamber (Blue)","electronics","Duplicate product title fingerprint"
"Noise Buds VS104 Pro Truly Wireless Earbuds with 40H of Playtime, Quad Mic with ENC, Instacharge(10 min=150 min), 14.2mm D...","electronics","Duplicate product title fingerprint"
"boAt Bassheads 100 Wired in Ear Earphones with Mic (Mint Orange)","electronics","Duplicate product title fingerprint"
"ZEBRONICS Zeb-Thunder Wireless Bluetooth Over The Ear Headphone FM, mSD, 9 hrs Playback with Mic (Red)","electronics","Duplicate product title fingerprint"
"JBL C200SI, Premium in Ear Wired Earphones with Mic, Signature Sound, One Button Multi-Function Remote, Angled Earbuds for...","electronics","Duplicate product title fingerprint"
"Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White)","electronics","Missing both actual and discount prices"
"Boult Audio Probass Curve Bluetooth Wireless in Ear Earphones with Mic with Ipx5 Water Resistant, 12H Battery Life & Extra...","electronics","Duplicate product title fingerprint"
"ZEBRONICS Zeb-Thunder Wireless Bluetooth Over The Ear Headphone FM, mSD, 9 hrs Playback with Mic (Brown)","electronics","Duplicate product title fingerprint"
"boAt Airdopes 441 Bluetooth Truly Wireless in Ear Earbuds with Mic with Up to 30H Total Playback Iwp Technology Immersive ...","electronics","Duplicate product title fingerprint"
"boAt Rockerz 330 Pro in-Ear Bluetooth Neckband with 60HRS Playtime, ASAP Charge, ENx Tech, Signature Sound, BT v5.2, Dua...","electronics","Duplicate product title fingerprint"
"Noise Buds VS104 Pro Truly Wireless Earbuds with 40H of Playtime, Quad Mic with ENC, Instacharge(10 min=150 min), 14.2mm D...","electronics","Duplicate product title fingerprint"
"pTron Tangentbeat in-Ear Bluetooth 5.0 Wireless Headphones with Mic, Enhanced Bass, 10mm Drivers, Clear Calls, Fast Chargi...","electronics","Duplicate product title fingerprint"
"Boult Audio Z40 True Wireless in Ear Earbuds with 60H Playtime, Zen™ ENC Mic, Low Latency Gaming, Type-C Fast Charging, Ma...","electronics","Duplicate product title fingerprint"
"Boult Audio Omega True Wireless in Ear Earbuds with 30dB ANC, 32H Playtime, 45ms Xtreme Low Latency Mode, Quad Mic ENC, 3 ...","electronics","Duplicate product title fingerprint"
"pTron Bassbuds Fute 5.1 Bluetooth Truly Wireless Featherlite TWS in Ear Earbuds with Mic 25Hrs Playtime, 13Mm Dynamic Driv...","electronics","Duplicate product title fingerprint"
"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrat...","electronics","Duplicate product title fingerprint"
"Infinity (JBL Glide 120, in Ear Wireless Earphones with Mic, Deep Bass, Dual Equalizer, 12mm Drivers, Premium Metal Earbud...","electronics","Duplicate product title fingerprint"
"truke Newly Launched Buds A1 True Wireless Earbuds with 30dB Hybrid ANC, 48H Playtime, Quad-Mics with ENC, 3+1 EQ Modes, F...","electronics","Duplicate product title fingerprint"
"COSTAR Mateband Bluetooth Wireless Neckband Earphones - Adjust EQ for Bombastic Bass, 24 Hours Playtime, Magnetic Instant ...","electronics","Duplicate product title fingerprint"
"boAt Rockerz 330 Pro in-Ear Bluetooth Neckband with 60HRS Playtime, ASAP Charge, ENx Tech, Signature Sound, BT v5.2, Dua...","electronics","Duplicate product title fingerprint"
"Boult Audio X1 Buds True Wireless in Ear Earbuds with 24H Playtime, Quad Mic ENC, Made in India, Type-C Fast Charging, Env...","electronics","Duplicate product title fingerprint"
"Ambrane Wired in Ear Earphones with in-line Mic for Clear Calling, 14mm Dynamic Drivers for BoostedBass™, 3.5mm Jack, Mult...","electronics","Duplicate product title fingerprint"
"JBL C50HI, Wired in Ear Headphones with Mic, One Button Multi-Function Remote, Lightweight & Comfortable fit (Red)","electronics","Duplicate product title fingerprint"
"ZEBRONICS Zeb-Buds 30 3.5Mm Stereo Wired in Ear Earphones with Mic for Calling, Volume Control, Multifunction Button, 14Mm...","electronics","Duplicate product title fingerprint"
"JBL Tune 230NC TWS, Active Noise Cancellation Earbuds with Mic, Massive 40 Hrs Playtime with Speed Charge, Adjustable EQ A...","electronics","Duplicate product title fingerprint"
"pTron Tangent Duo Made in India Bluetooth 5.2 Wireless in-Ear Earphones with Mic, 24Hrs Playback, 13mm Drivers, Punchy Bas...","electronics","Duplicate product title fingerprint"
"boAt Newly Launched Rockerz 255 Max in Ear Earphones with 60H Playtime, EQ Modes, Power Magnetic Earbuds, Beast™ Mode, EN...","electronics","Duplicate product title fingerprint"
"boAt Newly Launched Rockerz 255 Max in Ear Earphones with 60H Playtime, EQ Modes, Power Magnetic Earbuds, Beast™ Mode, EN...","electronics","Duplicate product title fingerprint"
"boAt Airdopes 181 in-Ear True Wireless Earbuds with ENx Tech, Beast Mode(Low Latency Upto 60ms) for Gaming, with Mic, AS...","electronics","Duplicate product title fingerprint"
"boAt Rockerz 245 pro Bluetooth in Ear Neckband with Beast Mode(Super Low Latency) for Gaming, ENx Tech for Clear Calls, AS...","electronics","Duplicate product title fingerprint"
